trigger_num,time_ms,period_us,rpm,spark_found,delay_us,delay_degrees,advance_degrees,dwell_us,dwell_delay_us,theoretical_advance,theoretical_delay_us,error_degrees,is_noise,noise_reason
1605,13185.399,20363.0,1473,True,4295.2,37.97,9.03,3001.8,1293.4,9.06,4291.6,-0.03,False,
1606,13206.011,20612.0,1455,True,4359.4,38.07,8.93,3001.9,1357.4,8.95,4356.8,-0.02,False,
1607,13226.680,20669.0,1451,True,4371.2,38.07,8.93,3001.8,1369.4,8.93,4371.7,0.00,False,
1608,13231.051,4371.2,6863,False,MISSING,MISSING,MISSING,MISSING,MISSING,12.14,846.5,N/A,True,pattern detection
1609,13247.346,20666.0,1452,True,4370.9,38.07,8.93,3001.9,1368.9,8.93,4371.0,0.00,False,
1610,13268.012,20666.0,1452,True,4371.2,38.07,8.93,3001.7,1369.5,8.93,4371.0,-0.00,False,
1611,13288.678,20666.0,1452,True,4371.0,38.07,8.93,3002.1,1368.9,8.93,4371.0,-0.00,False,
1612,13309.344,20666.0,1452,True,4370.7,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1613,13330.010,20666.0,1452,True,4371.1,38.07,8.93,3002.2,1368.9,8.93,4371.0,-0.00,False,
1614,13350.676,20666.0,1452,True,4370.7,38.07,8.93,3001.7,1369.0,8.93,4371.0,0.00,False,
1615,13371.342,20666.0,1452,True,4370.7,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1616,13392.008,20666.0,1452,True,4370.8,38.07,8.93,3001.8,1369.0,8.93,4371.0,0.00,False,
1617,13412.674,20666.0,1452,True,4370.7,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1618,13433.340,20666.0,1452,True,4370.9,38.07,8.93,3001.9,1369.0,8.93,4371.0,0.00,False,
1619,13454.006,20666.0,1452,True,4370.8,38.07,8.93,3001.8,1369.0,8.93,4371.0,0.00,False,
1620,13474.672,20666.0,1452,True,4371.6,38.08,8.92,3002.2,1369.4,8.93,4371.0,-0.01,False,
1621,13495.338,20666.0,1452,True,4370.9,38.07,8.93,3001.9,1369.0,8.93,4371.0,0.00,False,
1622,13516.004,20666.0,1452,True,4370.8,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1623,13536.670,20666.0,1452,True,4371.1,38.07,8.93,3002.1,1369.0,8.93,4371.0,-0.00,False,
1624,13557.336,20666.0,1452,True,4370.7,38.07,8.93,3001.7,1369.0,8.93,4371.0,0.00,False,
1625,13561.707,4370.7,6864,False,MISSING,MISSING,MISSING,MISSING,MISSING,12.14,846.5,N/A,True,pattern detection
1626,13578.002,20666.0,1452,True,4372.2,38.08,8.92,3001.8,1370.4,8.93,4371.0,-0.01,False,
1627,13598.668,20666.0,1452,True,4370.7,38.07,8.93,3001.4,1369.3,8.93,4371.0,0.00,False,
1628,13619.334,20666.0,1452,True,4370.8,38.07,8.93,3001.8,1369.0,8.93,4371.0,0.00,False,
1629,13640.000,20666.0,1452,True,4371.2,38.07,8.93,3001.6,1369.6,8.93,4371.0,-0.00,False,
1630,13644.371,4371.2,6863,False,MISSING,MISSING,MISSING,MISSING,MISSING,12.14,846.5,N/A,True,pattern detection
1631,13660.666,20666.0,1452,True,4370.2,38.06,8.94,3001.8,1368.5,8.93,4371.0,0.01,False,
1632,13665.036,4370.2,6865,False,MISSING,MISSING,MISSING,MISSING,MISSING,12.14,846.4,N/A,True,30% filter
1633,13681.332,20666.0,1452,True,4370.8,38.07,8.93,3001.5,1369.2,8.93,4371.0,0.00,False,
1634,13701.998,20666.0,1452,True,4370.7,38.07,8.93,3001.6,1369.1,8.93,4371.0,0.00,False,
1635,13722.664,20666.0,1452,True,4371.2,38.07,8.93,3001.8,1369.4,8.93,4371.0,-0.00,False,
1636,13727.035,4371.2,6863,False,MISSING,MISSING,MISSING,MISSING,MISSING,12.14,846.5,N/A,True,pattern detection
1637,13743.330,20666.0,1452,True,4370.4,38.07,8.93,3001.9,1368.4,8.93,4371.0,0.01,False,
1638,13763.996,20666.0,1452,True,4371.2,38.07,8.93,3002.2,1369.0,8.93,4371.0,-0.00,False,
1639,13768.367,4371.2,6863,False,MISSING,MISSING,MISSING,MISSING,MISSING,12.14,846.5,N/A,True,pattern detection
1640,13784.662,20666.0,1452,True,4371.2,38.07,8.93,3002.2,1369.1,8.93,4371.0,-0.00,False,
1641,13805.328,20666.0,1452,True,4374.2,38.10,8.90,3001.8,1372.5,8.93,4371.0,-0.03,False,
1642,13825.994,20666.0,1452,True,4370.7,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1643,13846.660,20666.0,1452,True,4370.9,38.07,8.93,3001.9,1369.0,8.93,4371.0,0.00,False,
1644,13867.326,20666.0,1452,True,4370.8,38.07,8.93,3001.8,1369.0,8.93,4371.0,0.00,False,
1645,13887.992,20666.0,1452,True,4371.1,38.07,8.93,3002.1,1369.0,8.93,4371.0,-0.00,False,
1646,13908.658,20666.0,1452,True,4370.8,38.07,8.93,3001.8,1369.0,8.93,4371.0,0.00,False,
1647,13929.324,20666.0,1452,True,4370.8,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1648,13949.990,20666.0,1452,True,4371.1,38.07,8.93,3002.1,1368.9,8.93,4371.0,-0.00,False,
1649,13970.656,20666.0,1452,True,4370.7,38.07,8.93,3001.7,1369.0,8.93,4371.0,0.00,False,
1650,13991.322,20666.0,1452,True,4371.2,38.07,8.93,3002.2,1368.9,8.93,4371.0,-0.00,False,
1651,14011.988,20666.0,1452,True,4370.7,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1652,14032.654,20666.0,1452,True,4376.4,38.12,8.88,3001.6,1374.8,8.93,4371.0,-0.05,False,
1653,14053.320,20666.0,1452,True,4370.9,38.07,8.93,3001.9,1368.9,8.93,4371.0,0.00,False,
1654,14073.986,20666.0,1452,True,4371.7,38.08,8.92,3002.2,1369.5,8.93,4371.0,-0.01,False,
1655,14094.652,20666.0,1452,True,4371.0,38.07,8.93,3002.1,1368.9,8.93,4371.0,-0.00,False,
1656,14115.318,20666.0,1452,True,4370.7,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1657,14135.984,20666.0,1452,True,4371.1,38.07,8.93,3002.2,1368.9,8.93,4371.0,-0.00,False,
1658,14156.650,20666.0,1452,True,4370.7,38.07,8.93,3001.7,1369.0,8.93,4371.0,0.00,False,
1659,14177.316,20666.0,1452,True,4370.7,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1660,14197.982,20666.0,1452,True,4370.8,38.07,8.93,3001.8,1369.0,8.93,4371.0,0.00,False,
1661,14202.353,4370.8,6864,False,MISSING,MISSING,MISSING,MISSING,MISSING,12.14,846.5,N/A,True,pattern detection
1662,14218.648,20666.0,1452,True,4370.9,38.07,8.93,3001.9,1368.9,8.93,4371.0,0.00,False,
1663,14239.314,20666.0,1452,True,4371.7,38.08,8.92,3002.2,1369.5,8.93,4371.0,-0.01,False,
1664,14259.980,20666.0,1452,True,4371.0,38.07,8.93,3002.1,1368.9,8.93,4371.0,-0.00,False,
1665,14280.646,20666.0,1452,True,4370.7,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1666,14301.312,20666.0,1452,True,4371.7,38.08,8.92,3002.2,1369.5,8.93,4371.0,-0.01,False,
1667,14321.978,20666.0,1452,True,4370.7,38.07,8.93,3001.7,1369.0,8.93,4371.0,0.00,False,
1668,14342.644,20666.0,1452,True,4370.7,38.07,8.93,3001.8,1368.9,8.93,4371.0,0.00,False,
1669,14363.310,20666.0,1452,True,4370.8,38.07,8.93,3001.8,1369.0,8.93,4371.0,0.00,False,
